category,name,ingredients,patient_count,prescription_count,first_prescription,last_prescription
unique_drugs,베타미가서방정25밀리그램(미라베그론)_(25mg/1정),mirabegron,157,580,20200608,20250630
unique_drugs,탁소텔1-바이알주(도세탁셀수화물)_(85.36mg/4mL),docetaxel,157,580,20200226,20250528
unique_drugs,에스람정5밀리그램(에스시탈로프람옥살산염)_(6.39mg/1정),escitalopram oxalate (as escitalopram),157,495,20220419,20250619
unique_drugs,유로큐서방정4밀리그램(톨터로딘-L-타르타르산염)_(4mg/1정),tolterodine L-tartrate,157,465,20200105,20250425
unique_drugs,신일아시클로버정(아시클로버)_(0.2g/1정),acyclovir,157,446,20200116,20250513
unique_drugs,디쿠솔점안액(디쿠아포솔나트륨)(1회용)_(12mg/0.4mL),diquafosol sodium,157,437,20210310,20250731
unique_drugs,에피움듀오정20/800밀리그램_(1정),esomeprazole magnesium (as esomeprazole),157,425,20220112,20250526
unique_drugs,히드론케어로션2.5%(히드로코르티손)_(1.5g/60g),hydrocortisone,157,424,20200416,20250524
unique_drugs,현대에르도스테인캡슐_(0.3g/1캡슐),erdosteine,157,400,20200102,20240723
unique_drugs,정우가미소요산산(단미엑스혼합제),"",157,363,20200928,20250528
unique_drugs,라미실크림1%(테르비나핀염산염)_(0.15g/15g),terbinafine hydrochloride,157,314,20240809,20250708
unique_drugs,위더네신주150mg(네틸마이신황산염)_(0.15g/2mL),netilmicin sulfate,157,242,20200101,20230703
unique_drugs,한신연교패독산연조엑스(단미엑스혼합제),"",157,239,20200102,20250621
unique_drugs,스캔룩스300주사액(이오파미돌)_(30.6g/50mL),iopamidol,157,227,20200922,20250519
unique_drugs,유바실린주750밀리그램(주사용설박탐나트륨·암피실린나트륨)_(1병),ampicillin sodium,157,214,20200128,20250412
unique_drugs,"제일모르핀염산염주사액_(모르핀염산염수화물, 10mg/1mL)",morphine hydrochloride,157,164,20200315,20240926
unique_drugs,올루미언트정4밀리그램(바리시티닙)_(4mg/1정),baricitinib,156,3516,20210102,20250725
unique_drugs,셀미플러스정40/12.5밀리그램_(1정),hydrochlorothiazide,156,2137,20200508,20250709
unique_drugs,로수메가연질캡슐_(1캡슐),"omega-3-acid ethyl esters90 (as EPA ethylester   0.46g, DHA ethylester   0.38g, α-tocopherol   4mg)",156,1836,20200102,20241218
unique_drugs,베아로탄정50밀리그램(로사르탄칼륨)_(50mg/1정),losartan potassium (as losartan),156,1213,20200107,20250704
unique_drugs,엑시캄캡슐7.5밀리그람(멜록시캄)_(7.5mg/1캡슐),meloxicam,156,963,20200725,20250625
unique_drugs,모비드캡슐(멜록시캄)_(7.5mg/1캡슐),meloxicam,156,648,20200102,20240913
unique_drugs,클라멘틴정625밀리그램(아목시실린-클라불란산칼륨)_(1정),amoxicillin,156,467,20201117,20220415
unique_drugs,맥시트롤점안액_(5mL),dexamethasone,156,338,20200122,20250702
unique_drugs,크라비트주(레보플록사신)_(0.25g/50mL),levofloxacin,156,187,20200421,20250519
unique_drugs,비니카핀주(니카르디핀염산염)_(20mg/20mL),nicardipine hydrochloride,156,180,20200129,20250428
unique_drugs,발트렙플러스정_(1정),hydrochlorothiazide,155,2692,20200208,20250624
unique_drugs,시나롱정5밀리그램(실니디핀)_(5mg/1정),cilnidipine,155,2050,20200113,20250708
unique_drugs,휴메텍정20밀리그램(올메사탄메독소밀)_(20mg/1정),olmesartan medoxomil,155,1933,20200904,20250719
unique_drugs,부광이소맥지속성캡슐(이소소르비드이질산염지속과립)_(20mg/1캡슐),isosorbide dinitrate,155,1846,20200609,20250616
unique_drugs,테네필정20밀리그램_(테네리글립틴이토실산염이수화물)(37.84mg/1정),teneligliptin ditosylate dihydrate(as teneligliptin),155,1588,20221101,20250621
unique_drugs,유글렉스정2밀리그램(글리메피리드)_(2mg/1정),glimepiride,155,1585,20200102,20250530
unique_drugs,대웅바이오아스피린장용정100밀리그램_(0.1g/1정),aspirin(enteric coated) (as aspirin),155,1464,20210112,20250714
unique_drugs,로피롤에이정110밀리그램(페노피브릭산)_(0.11g/1정),fenofibric acid,155,1420,20230406,20250704
unique_drugs,트리진정(트리메타지딘염산염)(수출명: VASZIDINETAB)_(20mg/1정),trimetazidine hydrochloride,155,1274,20200102,20250710
unique_drugs,세비텐션정5/20밀리그램_(1정),amlodipine besylate (as amlodipine),155,1262,20201013,20250630
unique_drugs,피타바스정2밀리그램(피타바스타틴칼슘)_(2mg/1정),pitavastatin calcium,155,1217,20200108,20250627
unique_drugs,팜톡연질캡슐10밀리그램(알리트레티노인)_(10mg/1캡슐),Alitretinoin,155,1056,20200702,20250519
unique_drugs,티디라베정20밀리그램(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,155,754,20211110,20250620
unique_drugs,레가탄연질캡슐(밀크시슬엑스)_(0.175g/1캡슐),milk thistle fruit ext.,155,673,20200106,20230717
unique_drugs,씨스푸란주50밀리그램(시스플라틴)_(50mg/100mL),cisplatin,155,535,20200105,20250626
unique_drugs,넥시엔정20밀리그램(에스오메프라졸마그네슘삼수화물)_(22.25mg/1정),esomeprazole magnesium (as esomeprazol),155,514,20220329,20250414
unique_drugs,오메푸졸캡슐(오메프라졸)_(20mg/1캡슐),omeprazole granule(enteric coated) (as omeprazole),155,472,20210909,20250611
unique_drugs,넥스캡슐(니자티딘)_(0.15g/1캡슐),nizatidine,155,449,20200109,20240521
unique_drugs,메로캄캡슐(멜록시캄)_(7.5mg/1캡슐),meloxicam,155,444,20200211,20250331
unique_drugs,히아란주(히알루론산나트륨)_(20mg/2mL),sodium hyaluronate,155,398,20221006,20250526
unique_drugs,카타힐론주(히알루론산나트륨)_(12.75mg/0.85mL),sodium hyaluronate,155,226,20210204,20250626
unique_drugs,이노엔레보플록사신주_(0.51246g/100mL/백),levofloxacin,155,211,20200129,20250625
unique_drugs,트리악손주사1그램(세프트리악손나트륨수화물)_(1g/1키트)(Type2),ceftriaxone sodium hydrate,155,188,20200129,20250107
unique_drugs,메디레이350주(이오헥솔)_(75.5g/100mL),iohexol,155,167,20220126,20250603
unique_drugs,글리메프정4밀리그램(글리메피리드)_(4mg/1정),glimepiride,154,1900,20200224,20250619
unique_drugs,쎄로켈서방정300밀리그램(쿠에티아핀푸마르산염)_(0.34538g/1정),quetiapine fumarate (as quetiapine),154,1784,20200116,20250703
unique_drugs,씨투스현탁정140mg(프란루카스트수화물)_(0.14g/1정),pranlukast hydrate,154,618,20200324,20250508
unique_drugs,프릴린정50밀리그램(프레가발린)_(50mg/1정),pregabalin,154,540,20230717,20250707
unique_drugs,큐케어로션2.5%(히드로코르티손)_(1.25g/50g),hydrocortisone,154,406,20200111,20240923
unique_drugs,시푸로겔3%(케토프로펜)_(0.6g/20g),ketoprofen,154,342,20200113,20250530
unique_drugs,일양노이겔현탁액(규산알루민산마그네슘)_(1.00005g/15mL),magnesium aluminum silicate,154,339,20200116,20250529
unique_drugs,렉사모정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram oxalate (as escitalopram),153,2462,20200706,20250714
unique_drugs,"휴마로그믹스25퀵펜주100단위/밀리리터(유전자재조합,인슐린라이스프로25%와 인슐린라이스프로프로타민현탁액75%혼합액)_(300unit/3mL)",insulin lispro(insulin lispro protamine/insulin lispro 75%/25%),153,1936,20200101,20250626
unique_drugs,빔스크정50밀리그램(라코사미드)_(50mg/1정),Lacosamide,153,842,20200117,20250613
unique_drugs,파마탄산칼슘정_(0.5g/1정),calcium carbonate,153,814,20200107,20250709
unique_drugs,뉴라펙프리필드시린지주(페그테오그라스팀)_(6mg/0.6mL),pegteograstim,153,633,20200715,20250804
unique_drugs,본드론프리필드주사(이반드론산나트륨일수화물)_(3.375mg/3mL),ibandronic acid monosodium salt monohydrate (as ibandronic acid),153,473,20200422,20250527
unique_drugs,레보트리정(레보설피리드)_(25mg/1정),levosulpiride,153,425,20200501,20240624
unique_drugs,아페락CR서방정(아세클로페낙)_(0.2g/1정),aceclofenac,153,398,20210225,20250116
unique_drugs,정우향사평위산정(단미엑스혼합제),"",153,335,20200117,20250430
unique_drugs,휴플록스점안액(오플록사신)_(18mg/6mL),ofloxacin,153,332,20210123,20250429
unique_drugs,브로멜장용정(브로멜라인)_(0.1g/1정),bromelain,153,260,20211111,20241021
unique_drugs,미니린주사액(데스모프레신아세트산염)_(4μg/1mL),desmopressin acetate,153,167,20200116,20250506
unique_drugs,티세르신정25밀리그람(말레인산레보메프로마진)_(33.8mg/1정),levomepromazine maleate (as levomepromazine),152,1600,20200218,20250701
unique_drugs,아바젯정10/10밀리그램_(1정),atorvastatin calcium(as atorvastatin),152,1406,20210624,20250630
unique_drugs,미니린정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),desmopressin acetate (as desmopressin),152,1254,20200107,20250602
unique_drugs,사포나딜SR정300밀리그램(사르포그렐레이트염산염)_(0.3g/1정),sarpogrelate Hydrochloride,152,1243,20210809,20250707
unique_drugs,자트조신엑스엘정(알푸조신염산염)_(10mg/1정),alfuzosin hydrochloride,152,1108,20200115,20240927
unique_drugs,임프란타연질캡슐100밀리그램(사이클로스포린)_(0.1g/1캡슐),cyclosporine,152,1078,20200111,20250602
unique_drugs,가나슨캡슐_(1캡슐),biphenyl dimethyl dicarboxylate,152,881,20200402,20250619
unique_drugs,우리큐탄연질캡슐(이소트레티노인)_(10mg/1캡슐),isotretinoin,152,686,20200114,20250429
unique_drugs,나제론오디정0.1mg(라모세트론염산염)_(0.1mg/1정),ramosetron hydrochloride,152,640,20200215,20250702
unique_drugs,멜로디구강붕해정7.5밀리그램(멜로시캄)_(7.5mg/1정),meloxicam,152,474,20200206,20220824
unique_drugs,에이치프라졸정40밀리그램(에스오메프라졸마그네슘이수화물)_(43.38mg/1정),esomeprazole magnesium (as esomeprazol),152,472,20200114,20250529
unique_drugs,휴니즈니자티딘캡슐150mg_(0.15g/1캡슐),nizatidine,152,472,20200116,20240118
unique_drugs,안국뉴팜에스오플러스정20/800밀리그램_(1정),esomeprazole magnesium (as esomeprazole),152,468,20211021,20250628
unique_drugs,커버롤핀네일라카(아모롤핀염산염)_(0.2787g/5mL),amorolfine hydrochloride (as amorolfine),152,460,20210330,20250617
unique_drugs,레보바이정250밀리그램(레보플록사신수화물)_(0.25615g/1정),levofloxacin hydrate,152,444,20200429,20240909
unique_drugs,제이모메손로션(모메타손푸로에이트)_(60mg/60g),mometasone furoate,152,337,20200404,20240508
unique_drugs,한풍내소산(단미엑스산혼합제),"",152,294,20200114,20250513
unique_drugs,레보살탄정5/160밀리그램_(1정),S-amlodipine besylate (as S-amlodipine),151,2703,20200104,20250628
unique_drugs,로수넥스정10mg(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),151,2658,20200106,20250610
unique_drugs,리피원정20mg(아토르바스타틴칼슘삼수화물)_(21.69mg/1정),atorvastatin calcium (as atorvastatin),151,1875,20200118,20250607
unique_drugs,타진서방정 20/10mg_(1정),naloxone hydrochloride,151,1855,20200131,20250714
unique_drugs,로트로반정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin calcium (as rosuvastatin),151,1854,20200609,20250722
unique_drugs,피타큐정2밀리그램(피타바스타틴칼슘)_(2mg/1정),pitavastatin calcium,151,1710,20200102,20250531
unique_drugs,엘오공정10/20밀리그램_(1정),atorvastatin calcium(as atorvastatin),151,1514,20210408,20250718
unique_drugs,빌다글메트정50/500밀리그램_(1정),metformin hydrochloride,151,1351,20220124,20241111
unique_drugs,네스프 프리필드시린지주 40(다베포에틴알파)_(40μg/0.5mL),darbepoetin α,151,1216,20200316,20250630
unique_drugs,클로스원캡슐_(1캡슐),aspirin,151,979,20200206,20250623
unique_drugs,실디나연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),milk thistle fruit ext.,151,756,20200504,20220530
unique_drugs,프레스타캡슐75밀리그램(프레가발린)_(75mg/1캡슐),Pregabalin,151,684,20200123,20250630
unique_drugs,쎄레브렉스캡슐400밀리그램(세레콕시브)_(0.4g/1캡슐),celecoxib,151,571,20200522,20250619
unique_drugs,기네프정(은행엽건조엑스)_(40mg/1정),ginkgo biloba leaf ext.,151,528,20200602,20250609
unique_drugs,펜타듀르패취25μg/h(펜타닐)_(10㎠/1매),fentanyl,151,525,20210101,20250619
unique_drugs,카나가바로틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐),gabapentin,151,459,20201109,20250630
unique_drugs,아스본플러스정_(1정),celecoxib,151,457,20231222,20250526
unique_drugs,페미르정(팜시클로비르)_(0.25g/1정),famciclovir,151,443,20200122,20250516
unique_drugs,한풍가미소요산(단미엑스산혼합제),"",151,418,20200102,20250609
unique_drugs,에소티졸정20밀리그램(에스오메프라졸마그네슘삼수화물)_(22.25mg/1정),esomeprazole magnesium (as esomeprazol),151,418,20200902,20230619
unique_drugs,팜크린정250밀리그램(팜시클로비르)_(0.25g/1정),famciclovir,151,407,20200207,20250526
unique_drugs,케노펜겔(케토프로펜)_(6g/200g),ketoprofen,151,401,20200514,20250424
unique_drugs,움카민시럽(펠라고니움시도이데스추출액)_(171.6g/1000mL),pelargonium sidoides 11% ethanol ext.(1→8~10)ㆍglycerin mixed solution(8:2),151,387,20200123,20250425
unique_drugs,이노엔20%만니톨주사액_(20g/100mL),d-mannitol(20%),151,258,20200115,20250616
unique_drugs,"에이프로젠세프트리악손주1그램(세프트리악손나트륨수화물)(수출명:TricefazolInj.,SNELXONEInj.,DAFCEFInj.,CeftonInj.)_(1g/1병)",ceftriaxone sodium hydrate,151,254,20200203,20250217
unique_drugs,아스트리악손주2그램(세프트리악손나트륨수화물)_(2g/1병),ceftriaxone sodium hydrate,151,235,20201104,20250621
unique_drugs,유니온케토롤락주(케토롤락트로메타민염)_(30mg/1mL),ketorolac tromethamine,151,221,20220122,20250602
unique_drugs,유니헥솔주350(이오헥솔)_(90.6g/120mL),iohexol,151,218,20211017,20250423
unique_drugs,플래리스정300밀리그램(클로피도그렐황산염)_(0.3915g/1정),clopidogrel bisulfate (as clopidogrel),151,169,20220320,20250526
unique_drugs,듀카로정30/5/10밀리그램_(1정),amlodipine besylate (as amlodipine),150,2067,20200616,20250624
unique_drugs,디오발탄정80밀리그램(발사르탄)_(80mg/1정),valsartan,150,1859,20200115,20250630
unique_drugs,베실살탄정5/50밀리그램_(1정),amlodipine besylate (as amlodipine),150,1818,20200104,20250701
unique_drugs,아토에젯정10/10밀리그램_(1정),atorvastatin calcium(as atorvastatin),150,1722,20210525,20250623
unique_drugs,뉴바스트정10밀리그램(아토르바스타틴스트론튬오수화물)_(11.595mg/1정),atorvastatin strontium pentahydrate (as atorvastatin),150,1673,20200221,20250731
unique_drugs,올멕정10밀리그램(올메사탄메독소밀)_(10mg/1정),olmesartan medoxomil,150,1507,20200106,20250624
unique_drugs,카리메트현탁액(폴리스티렌설폰산칼슘)_(5g/25g),polystyrene sulfonate calcium,150,1420,20200117,20250709
unique_drugs,미라펙스정0.5밀리그램(프라미펙솔염산염일수화물)_(0.5mg/1정),pramipexole dihydrochloride,150,1368,20200129,20250616
unique_drugs,쿠에타핀서방정300밀리그램(쿠에티아핀푸마르산염)_(0.34536g/1정),quetiapine fumarate (as quetiapine),150,1003,20200122,20250528
unique_drugs,실버세린정(콜린알포세레이트)_(0.4g/1정),choline alfoscerate,150,938,20200106,20250418
unique_drugs,오스네콜정(베타네콜염화물)_(25mg/1정),bethanechol chloride,150,610,20200330,20250516
unique_drugs,오르펜세미서방정_(1정),acetaminophen,150,500,20210419,20230616
unique_drugs,세프피보정100밀리그램(세프카펜피복실염산염수화물)_(0.1g/1정),cefcapene pivoxil hydrochloride hydrate,150,479,20200118,20230224
unique_drugs,휴록사신정100mg(레보플록사신수화물)_(0.10249g/1정),levofloxacin hydrate,150,441,20200204,20250621
unique_drugs,케로롤네일라카(아모롤핀염산염)_(0.2787g/5mL),amorolfine hydrochloride (as amorolfine),150,417,20200814,20250612
unique_drugs,유드론주(이반드론산나트륨일수화물)_(3.375mg/3mL),ibandronic acid monosodium salt monohydrate (as ibandronic acid),150,406,20200812,20250530
unique_drugs,에소놀캡슐40mg(에스오메프라졸마그네슘이수화물)_(43.36mg/1캡슐),esomeprazole magnesium (as esomeprazol),150,402,20200307,20250414
unique_drugs,유유코잘넥스나잘스프레이(모메타손푸로에이트)_(7mg/140회),mometasone furoate,150,392,20200102,20240611
unique_drugs,니작시드캡슐150밀리그램(니자티딘)_(0.15g/1캡슐),nizatidine,150,362,20200110,20210730
unique_drugs,한풍자음강화탕연조엑스(단미엑스혼합제),"",150,336,20200128,20250407
unique_drugs,한풍반하백출천마탕(단미엑스산혼합제),"",150,307,20200227,20250522
unique_drugs,타미르캡슐75mg(오셀타미비르인산염)_(98.5mg/1캡슐),oseltamivir phosphate (as oseltamivir),150,269,20200102,20250401
unique_drugs,바시로바주사(아시클로버)_(0.25g/1병),acyclovir,150,263,20200113,20250610
unique_drugs,한신삼소음(단미엑스산혼합제),"",150,254,20200110,20250515
unique_drugs,"한국유나이티드세프트리악손주1그램(수출명:CEFINforinjection1g,TECIFINforinjection1g,KupcefinforInj.1g)_(세프트리악손나트륨수화물, 1g/1병)",ceftriaxone sodium hydrate,150,214,20200617,20250517
unique_drugs,하노마이신정주1g(반코마이신염산염)[수출명: Vancin Inj.1g(vancomycin HCL)]_(1g/1병),vancomycin hydrochloride,150,197,20200101,20250331
unique_drugs,유나잘탄정5/80밀리그램_(1정),amlodipine besylate (as amlodipine),149,2604,20200117,20250623
unique_drugs,비보존아토르바스타틴정10mg(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin calcium (as atorvastatin),149,2038,20200103,20250628
unique_drugs,크레지정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),149,1731,20200129,20250628
unique_drugs,삼성피나스테리드정5밀리그램_(5mg/1정),finasteride,149,1297,20200724,20250618
unique_drugs,에란탄지속정60밀리그램(이소소르비드-5-모노니트레이트)_(60mg/1정),isosorbide mononitrate,149,1076,20200311,20240102
unique_drugs,콜렌시나연질캡슐(콜린알포세레이트)_(0.4g/1캡슐),choline alfoscerate,149,1013,20221031,20250626
unique_drugs,뉴카펜캡슐75밀리그램(프레가발린)_(75mg/1캡슐),Pregabalin,149,826,20200129,20250717
unique_drugs,네오로신캡슐(탐스로신염산염)_(0.2mg/1캡슐),tamsulosin hydrochloride,149,694,20200107,20250529
unique_drugs,에스엠듀오정20/800밀리그램_(1정),esomeprazole magnesium (as esomeprazole),149,541,20210913,20250514
unique_drugs,시프사신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),ciprofloxacin hydrochloride (as ciprofloxacin),149,420,20200812,20250627
unique_drugs,헤데란시럽(아이비엽70%에탄올유동엑스)_(10g/500mL),ivy leaf 70% ethanol fluid ext.,149,384,20200131,20230731
unique_drugs,디알큐점안액(디쿠아포솔나트륨)(1회용)_(12mg/0.4mL),diquafosol sodium,149,378,20210120,20250708
unique_drugs,"영일말레인산돔페리돈정(수출명 : DOMRIDON-M TABLET, ZEDOM Tab.)_(12.72mg/1정)",domperidone maleate (as domperidone),149,350,20200115,20250602
unique_drugs,정우형개연교탕산(단미엑스혼합제),"",149,255,20200609,20250604
unique_drugs,칼로덤(사람유래피부각질세포)_(9㎠/1매),사람유래피부각질세포,149,197,20200123,20250524
unique_drugs,이로스타정(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),148,2685,20200102,20250628
unique_drugs,네보트론정(네비보롤염산염)_(5.45mg/1정),nebivolol hydrochloride (as nebivolol),148,2556,20200120,20250724
unique_drugs,에이알비-엑스지정5/80밀리그램_(1정),amlodipine besylate (as amlodipine),148,2172,20200106,20250630
unique_drugs,오마칸연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐),"omega-3-acid ethyl esters90 (as EPA ethylester 0.46g, DHA ethylester 0.38g)",148,1852,20201010,20250623
unique_drugs,페노브정(페노피브레이트)_(0.16g/1정),fenofibrate(micronized),148,1293,20211129,20250717
unique_drugs,하드칼씨플러스정_(1정),ascorbic acid,148,1232,20221119,20250630
unique_drugs,제피토정10/20밀리그램_(1정),atorvastatin calcium(as atorvastatin),148,1204,20210417,20250616
unique_drugs,프레리카캡슐150밀리그램(프레가발린)_(0.15g/1캡슐),pregabalin,148,1028,20200107,20250709
unique_drugs,플루티폼흡입제125μg/5μg_(120회),fluticasone propionate,148,1012,20200107,20250701
unique_drugs,탐스민서방정(탐스로신염산염)_(0.2mg/1정),tamsulosin hydrochloride,148,771,20200113,20250619
unique_drugs,카이닉스점안액(히알루론산나트륨)_(0.35mg/0.35mL),sodium hyaluronate,148,469,20200113,20250526
unique_drugs,클래스정500mg(클래리트로마이신)_(0.5g/1정),clarithromycin,148,345,20200107,20250426
unique_drugs,듀오다인세미정_(1정),acetaminophen,148,316,20200717,20250522
unique_drugs,정우작약엑스산,"",148,246,20200114,20250609
unique_drugs,"고날에프주75IU(5.5μg)(폴리트로핀알파,유전자재조합)_(5.5μg/1병)",follitropin-α,148,200,20200117,20241026
unique_drugs,유니페라탐주4.5그램(피페라실린나트륨·타조박탐나트륨)_(1병),piperacillin sodium,148,183,20200914,20250614
unique_drugs,레그파라정25밀리그램(시나칼세트염산염)_(27.55mg/1정),cinacalcet hydrochloride (as cinacalcet),147,3262,20200103,20250430
unique_drugs,에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(10KI.U/1mL),erythropoietin,147,2578,20200208,20250630
unique_drugs,글리펜서방캅셀(페노피브레이트펠렛)_(0.33764g/1캡슐),fenofibrate pellet (as fenofibrate),147,2423,20200102,20250614
unique_drugs,브이디핀정5/80mg_(1정),amlodipine besylate (as amlodipine),147,1984,20200101,20250625
unique_drugs,데카키논캡슐(유비데카레논캡슐)_(5mg/1캡슐),ubidecarenone,147,1511,20200111,20250614
unique_drugs,삼진아스피린장용정_(0.1g/1정),aspirin(enteric coated) (as aspirin),147,1481,20200104,20250710
unique_drugs,팜스로신서방캡슐0.2mg(탐스로신염산염)_(0.2mg/1캡슐),tamsulosin hydrochloride,147,918,20200608,20250624
unique_drugs,화이자빈크리스틴황산염주1mg/mL_(2mg/2mL),vincristine sulfate,147,746,20200114,20250317
unique_drugs,바이넥스톨터로딘서방정4밀리그람(톨터로딘-L-타르타르산염)_(4mg/1정),tolterodine L-tartrate,147,596,20200121,20241122
unique_drugs,셀릭스바클로펜정10밀리그램_(10mg/1정),baclofen,147,585,20211007,20250527
unique_drugs,아이셀콕캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),celecoxib,147,553,20200108,20250630
unique_drugs,나프민캡슐(수산나프로닐)_(0.1g/1캡슐),nafronyl oxalate,147,496,20200213,20240828
unique_drugs,비보존라베프라졸정20mg(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,147,480,20200725,20250523
unique_drugs,펜큐어정_(1정),acetaminophen,147,430,20200228,20250701
unique_drugs,스티딘정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),147,403,20240115,20250630
unique_drugs,카버락틴정1mg(카베르골린)_(1mg/1정),Cabergoline,147,381,20200204,20250627
unique_drugs,유트렌정_(1정),acetaminophen,147,369,20200101,20250506
unique_drugs,애니탈삼중정,biodiastase-2000,147,228,20200114,20250310
unique_drugs,정우감초엑스산,"",147,205,20201109,20250610
unique_drugs,대웅세포탁심나트륨주2그램_(2g/1병),cefotaxime sodium,147,169,20200331,20250531
unique_drugs,휴온스니카르디핀주(니카르디핀염산염)_(20mg/20mL),nicardipine hydrochloride,147,157,20200709,20250506
unique_drugs,울티펜주2밀리그램(레미펜타닐염산염)_(2.194mg/1병),remifentanil hydrochloride (as remifentanil),147,156,20200304,20250612
unique_drugs,살로탄플러스정_(1정),hydrochlorothiazide,146,2608,20200115,20250724
unique_drugs,사브정2.5밀리그램(에스암로디핀베실산염2.5수화물)_(3.74mg/1정),S-amlodipine besylate (as S-amlodipine),146,1630,20200129,20250627
unique_drugs,케이메트서방정(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,146,1582,20200602,20250625
unique_drugs,테넬로드엠서방정20/1000밀리그램_(1정),metformin hydrochloride,146,1217,20221110,20250628
unique_drugs,하드칼츄어블이지정_(1정),calcium carbonate (as calcium),146,1015,20200324,20250409
unique_drugs,칼리스정(칼리디노게나제)_(50I.U/1정),kallidinogenase,146,873,20200121,20250409
unique_drugs,가벤틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐),gabapentin,146,519,20200915,20250611
unique_drugs,뉴펜틴캡슐300mg(가바펜틴)_(0.3g/1캡슐),gabapentin,146,509,20200219,20250619
unique_drugs,가토프리드정(이토프리드염산염)_(50mg/1정),itopride hydrochloride,146,500,20210924,20250108
unique_drugs,솔신정5밀리그램(솔리페나신숙신산염)_(5mg/1정),solifenacin succinate,146,477,20200115,20250530
unique_drugs,무디스크림1%(테르비나핀염산염)_(0.2g/20g),terbinafine hydrochloride,146,416,20200113,20250612
unique_drugs,히나루본플러스주(히알루론산나트륨)_(20mg/2mL),sodium hyaluronate,146,407,20200928,20250410
unique_drugs,오메스정40밀리그램(에스오메프라졸마그네슘이수화물)_(43.38mg/1정),esomeprazole magnesium (as esomeprazol),146,400,20200110,20241007
unique_drugs,제로레보정60밀리그램(레보드로프로피진)_(60mg/1정),levodropropizine,146,373,20240810,20250610
unique_drugs,레코벨프리필드펜(폴리트로핀델타)(유전자재조합)_(72μg/2.16mL),follitropin delta,146,198,20201226,20250523
unique_drugs,글루펜정2mg(글리메피리드)_(2mg/1정),glimepiride,145,2506,20200109,20250623
unique_drugs,뉴로패시드오디정600밀리그람(치옥트산)_(0.6g/1정),thioctic acid(α-lipoic acid),145,2387,20200118,20250628
unique_drugs,아자비오정50밀리그램(아자티오프린)_(50mg/1정),azathioprine,145,1749,20200113,20250624
unique_drugs,로메탄정5/20밀리그램_(1정),amlodipine besylate (as amlodipine),145,1612,20200107,20250612
unique_drugs,네오마찐정100밀리그램(클로르프로마진염산염)_(0.1g/1정),chlorpromazine hydrochloride,145,1534,20200101,20250627
unique_drugs,테네글립엠서방정10/500밀리그램_(1정),metformin hydrochloride,145,1523,20221123,20250627
unique_drugs,글로메가연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐),"omega-3-acid ethyl esters90 (as EPA ethylester 0.46g, DHA ethylester 0.38g)",145,1492,20210709,20250610
unique_drugs,포슈벳정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정),dapagliflozin propanediol hydrate (as dapagliflozin),145,1417,20230419,20250718
unique_drugs,아나탄정16밀리그램(칸데사르탄실렉세틸)_(16mg/1정),candesartan cilexetil,145,1415,20200105,20250623
unique_drugs,메토폴정(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,145,1312,20200107,20250628
unique_drugs,메디셋정_(1정),acetaminophen,145,528,20200123,20240715
unique_drugs,팜시칼정250밀리그램(팜시클로비르)_(0.25g/1정),famciclovir,145,414,20220103,20250621
unique_drugs,알레진정10밀리그램(에피나스틴염산염)_(10mg/1정),epinastine hydrochloride,145,390,20240226,20250708
unique_drugs,아이비글로불린에스엔주10%(글리신 첨가 사람면역글로불린[pH4.8])_(10g/100mL),human immunoglobulin G(폴리에칠렌글리콜처리),145,369,20200107,20250425
unique_drugs,아큐베일점안액0.45%(케토롤락트로메타민염)(1회용)_(1.8mg/0.4mL),ketorolac tromethamine,145,317,20240221,20250704
unique_drugs,지니코프캡슐(테오브로민)_(0.3g/1캡슐),theobromine,145,295,20200117,20240517
unique_drugs,오그메정625밀리그램(아목시실린-클라불란산칼륨)_(1정),amoxicillin,145,278,20211106,20241111
